,Unnamed: 0,Matan,Degree
6504,20022, الإيمان إقرار باللسان ومعرفة بالقلب وعمل بالجوارح,1
6512,16502,من مات بأحد الحرمين استوجب شفاعتي وجاء يوم القيامة من الآمنين,1
6528,13406,اللهم اغفر للمعلمين ثلاثا وأطل أعمارهم وبارك لهم في كسبهمن,1
6529,6698,"أن النبي صلى الله عليه وسلم رخص للناس ، في شرب ألبان الأتن وأبوال الإبل ، وكذلك رخص في أنفحة الميت ، وقال : "" إن  الأنفحة لا تموت",1
6539,20375,لما أسري بي إلى السماء رأيت فيها أعاجيب من عباد الله وخلقه ومن ذلك الذي رأيت في السماء ديك له زغب أخضر وريش أبيض بياض ريشه كأشد بياض رأيته قط وزغبه تحت ريشه أخضر كأشد خضرة رأيتها قط وإذا رجلاه في تخوم الأرض السابعة السفلى ورأسه تحت عرش الرحمن ثاني عنقه تحت العرش له جناحان في منكبيه إذا نشرهما جاوزا المشرق والمغرب فإذا كان في بعض الليل نشر جناحيه وخفق بهما وصرخ بالتسبيح لله يقول سبحان الملك القدوس سبحان الكبير المتعال لا إله إلا هو الحي القيوم فإذا فعل ذلك سبحت ديكة الأرض كلها وخفقت بأجنحتها وأخذت في الصراخ فإذا سكن ذلك الديك في السماء سكنت الديكة في الأرض.,1
6547,22012,أهل الجنة جرد مرد ليس لهم لحى إلا ماكان من موسى بن عمران فإن لحيته تصير إلى صدره,1
6567,9671,  ثلاثة تجلو البصر: النظر إلى الخضرة، والنظر إلى الماء، والنظر إلى الوجه الحسن وفي لفظ: ((ثلاثة تزيد في البصر,1
6587,13608,  نظرة إلى وجه العالم أحب إلى الله من عبادة ستين سنة صياما وقياما,1
6602,21219,: من صلى الفجر في جماعة فكأنما حج خمسين حجة مع آدم,1
6605,14801, أن عيسى بن مريم لما أسلمته أمه إلى المعلم ليعلمه قال له المعلم : اكتب بسم الله . قال عيسى : ما بسم الله ؟ قال المعلم : لا أدري . فقال له عيسى : با : بهاء الله ، وسين : سناؤه,1
6609,25521,لما خلق الله العقل قال له أقبل فأقبل ثم قال أدبر فأدبر قال ما خلقت خلقا أحب إلي منك بك آخذ وبك أعطي,1
6662,1709, ما من أحد ولد له جارية فلم يسخط ما خلق الله تعالى إلا هبط ملك من السماء بجناحين أخضرين,1
6672,9246, كل ما نهى الله عنه كبيرة حتى لعب الصبيان بالقمار,1
6690,25056,اتق شر من أحسنت إليه ليس,1
6692,25414,لا تنجس الأرض من بول إلا بعد ( 10 ) أربعين يوما,1
6693,9244, شبر حظ خير من باع علم,1
6696,19488,"  يا علي, اقرأ يس؛ فإن في يس عشر بركات: ما قرأها جائع إلا شبع, ولا ظمآن إلا روي, ولا عار إلا كسي, ولا عزب إلا تزوج, ولا خائف إلا أمن, ولا مسجون إلا خرج, ولا مسافر إلا أعين على سفره, ولا ضلت ضالته إلا وجدها, ولا مريض إلا برئ, ولا قرئت عند ميت إلا خفف عنه",1
6697,13684, إذا اغتاب أحدكم أخاه فليستغفر الله فإنها كفارة له,1
6699,23132,  إن التوبة تغسل الحوبة، وإن الحسنات يذهبن السيئات، وإذا ذكر العبد ربه في الرخاء، أنجاه في البلاء، وذلك بأن الله يقول: لا أجمع لعبدي أبدا أمنين، ولا أجمع له خوفين، إن هو أمنني في الدنيا خافني يوم أجمع فيه عبادي وإن هو خافني في الدنيا أمنته يوم أجمع فيه عبادي في حظيرة القدس، فيدوم له أمنه، ولا أمحقه فيمن أمحق.,1
6700,7096,من آتاه الله وجها حسنا واسما حسنا وجعله في موضع غير شائن فهو من صفوة الله من خلقه ,1
6706,9264, من أراد أن يشم رائحتي فليشم الورد,1
6708,20561, بين الملائكة وبين العرش سبعون ألف حجاب من نور,1
6725,18953, من مات وفي قلبه مثقال من طين كبه الله في النار,1
6732,22238, لا يعاد المريض إلا بعد ثلاث,1
6747,22536, من عزى مصابا فله مثل أجره,1
6768,18259, اسمح يسمح لك,1
6770,343, تختموا بالعتيق فإنه ينفي الفقر,1
6781,17638, لا يؤذن لكم من يدغم الهاء,1
6790,19396,الزيدية مجوس هذه الأمة,1
6807,6245,قلب المؤمن حلو يحب الحلاوة,1
6814,547,: والله ما أبغضك أحد إلا قد شاركت أباه في أمه,1
6846,16108, من صلى يوم الأحد أربع ركعات بتسليمة واحدة يقرأ في كل ركعة الحمد مرة وآمن الرسول إلى آخرها كتب الله تعالى له بكل نصراني ونصرانية ألف حجة وألف عمرة وألف غزوة وبكل ركعة ألف صلاة وجعل بينه وبين النار ألف خندق وفتح له ثمانية أبواب الجنة يدخل من أيها شاء وقضى حوائجه يوم القيامة,1
6847,21140, ألا أخبركم بأجود الأجودين ؟ قالوا : بلى يا رسول الله . قال : فإن الله أجود الأجودين ، وأنا أجود ولد آدم ، وأجودهم من بعدي رجل علم علما فنشر علمه ، فيبعث يوم القيامة أمة وحده ، كما يبعث النبي أمة وحده ,1
6867,25243,  يروى عن ابن عباس رضي الله عنهما، أن رسول الله صلى الله عليه وسلم لما نزل عليه الوحي بحراء مكث أياما لا يرى جبريل، فحزن حزنا شديدا، حتى كان يغدو إلى (ثبير) مرة، وإلى (حراء) مرة، يريد أن يلقي بنفسه منه، فبينا هو كذلك عامدا لبعض تلك الجبال، إذ سمع صوتا من السماء، فوقف صعقا للصوت، ثم رفع رأسه، فإذا جبريل عليه السلام على كرسي بين السماء والأرض متربعا عليه، يقول: يا محمد، أنت رسول الله حقا، وأنا جبريل، قال: فانصرف رسول الله صلى الله عليه وسلم وقد أقر الله عينه، وربط جأشه.,1
6893,19083,لولا علي لهلك عمر,1
6900,8347, لباس الملائكة إلى أنصاف سوقها ,1
6903,9865,: غسل الإناء وطهر الفناء ، يورثان الغنى,1
6917,9144, الناس على دين ملوكهم,1
6931,4623,كان النبي صلى الله عليه وسلم في هذا المكان ومعه علي إذ أغمي عليه فوضع رأسه في حجر علي فلم يزل كذلك حتى غابت الشمس ثم أفاق فقعد فقال يا علي هل صليت العصر قال لا فقال اللهم إن عليا كان في طاعتك وطاعة رسولك فاردد عليه الشمس فخرجت من تحت هذا الجبل كأنما خرجت من تحت سحابة فقام علي فصلى فلما فرغ آبت مكانها,1
6935,14350," سبحان الله نصف الميزان ، والحمد لله ملء الميزان ، والله أكبر ملء السماوات والأرض ، ولا إله إلا الله ، ليس دونها ستر ولا حجاب حتى تخلص إلى ربها """,1
6944,1214,إن لله عز وجل ديكا رجلاه تحت سبع أرضين ورأسه قد جاوز سبع سموات يسبح في أوقات الصلاة فلا يبقى ديك من ديكة الأرض إلا أجابه,1
6945,15004,من أفراد الإقامة فليس منا,1
6957,22430, إذا كان يوم القيامة وجمع الله الأولين والآخرين ، فالسعيد من وجد لقدمه موضعا ، فينادى مناد من تحت العرش : ألا من برأ ربه من ذنبه ، وألزمه نفسه ، فليدخل الجنة ,1
6961,23602,سيكون في آخر الزمان أمراء جورة . فمن خاف سوطهم وسفهم فلا يأمرهم ولا ينهاهم,1
6962,10679,: يا أنس ادن منى أعلمك مقادير الوضوء فدنوت منه فلما أن غسل يديه قال : بسم الله والحمد لله ولا حول ولا قوة إلا بالله فلما استنجى قال : اللهم حصن فرجي ويسر لي أمري فلما تمضمض واستنشق قال : اللهم لقني حجتي ولا تحرمني رائحة الجنة فلما أن غسل وجهه قال : اللهم بيض وجهي يوم تبيض الوجوه فلما أن غسل ذراعيه قال : اللهم اعطني كتابي بيميني فلما مسح يده على رأسه قال اللهم تغشنا برحمتك وجنبنا عذابك فلما غسل قدميه قال : اللهم ثبت قدمي يوم تزول الأقدام,1
6967,17133,  من أعان ظالما؛ سلطه الله عليه.,1
6974,18065, أن أبا بكر رضي الله عنه ، قال لعلي رضي الله عنه : سمعت رسول الله صلى الله عليه وآله وسلم يقول : على الصراط عقبة ، لا يجوزها أحد إلا بجواز من علي بن أبي طالب ، فقال علي : سمعت رسول الله صلى الله عليه وآله وسلم يقول لي : يا علي : لا تكتب جوازا لمن سب أبا بكر وعمر,1
6983,9105, من قال لاإله إلا الله خلق الله من كل كلمة منها طيرا منقاره من ذهب وريشه من مرجان,1
6994,24611, إن فضل البنفسج على سائر الأدهان كفضلي على سائر الناس,1
7011,4152, من حسن ظنه في حجر نفعه الله به,1
7015,5138, إذا علا الذكر الذكر اهتز العرش وقال السموات يا رب مرنا نحصبه وقالت : الأرض مرنا نبتلعه,1
7028,3738,"   زيارة إبليس اللعين للنبي صلى الله عليه وسلم في بيت رجل من الأنصار: عن معاذ بن جبل عن ابن عباس رضي الله عنهما قال: ((كنا مع رسول الله في بيت رجل من الأنصار في جماعة، فنادى مناد: يا أهل المنزل، أتأذنون لي بالدخول ولكم إلي حاجة؟ فقال رسول الله صلى الله عليه وسلم: أتعلمون من المنادي؟ فقالوا: الله ورسوله أعلم. فقال رسول الله: هذا إبليس اللعين، لعنه الله تعالى. فقال عمر بن الخطاب رضي الله عنه: أتأذن لي يا رسول الله، أن أقتله؟ فقال النبي: مهلا يا عمر! أما علمت أنه من المنظرين إلى يوم الوقت المعلوم؟ لكن افتحوا له الباب؛ فإنه مأمور، فافهموا عنه ما يقول، واسمعوا منه ما يحدثكم. قال ابن عباس رضي الله عنهما: ففتح له الباب فدخل علينا، فإذا هو شيخ أعور، وفي لحيته سبع شعرات كشعر الفرس الكبير، وأنيابه خارجة كأنياب الخنزير، وشفتاه كشفتي الثور. فقال: السلام عليك يا محمد. السلام عليكم يا جماعة المسلمين. فقال النبي: السلام لله يا لعين، قد سمعت حاجتك؛ ما هي؟ فقال له إبليس: يا محمد، ما جئتك اختيارا، ولكن جئتك اضطرارا. فقال النبي: وما الذي اضطرك يا لعين؟ فقال: أتاني ملك من عند رب العزة فقال: إن الله تعالى يأمرك أن تأتي لمحمد وأنت صاغر ذليل متواضع، وتخبره كيف مكرك ببني آدم، وكيف إغواؤك لهم، وتصدقه في أي شيء يسألك، فوعزتي وجلالي، لئن كذبته بكذبة واحدة ولم تصدقه، لأجعلنك رمادا تذروه الرياح، ولأشمتن الأعداء بك، وقد جئتك يا محمد كما أمرت، فاسأل عما شئت، فإن لم أصدقك فيما سألتني عنه شمتت بي الأعداء، وما شيء أصعب من شماتة الأعداء. فقال رسول الله: إن كنت صادقا، فأخبرني من أبغض الناس إليك؟ فقال: أنت يا محمد أبغض خلق الله إلي، ومن هو علي مثلك. فقال النبي: ماذا تبغض أيضا؟ فقال: شاب تقي وهب نفسه لله تعالى. قال: ثم من؟ فقال: عالم ورع. قال: ثم من؟ فقال: من يدوم على طهارة ثلاثة. قال: ثم من؟ فقال: فقير صبور إذا لم يصف فقره لأحد، ولم يشك ضره. فقال: وما يدريك أنه صبور؟ فقال: يا محمد، إذا شكا ضره لمخلوق مثله ثلاثة أيام، لم يكتب الله له عمل الصابرين. فقال: ثم من؟ فقال: غني شاكر. فقال النبي: وما يدريك أنه شكور؟ فقال: إذا رأيته يأخذ من حله، ويضعه في محله. فقال النبي: كيف يكون حالك إذا قامت أمتي إلى الصلاة؟ فقال: يا محمد تلحقني الحمى والرعدة. فقال: ولم يا لعين؟ فقال: إن العبد إذا سجد لله سجدة، رفعه الله درجة. فقال: فإذا صاموا؟ فقال: أكون مقيدا حتى يفطروا. فقال: فإذا حجوا؟ فقال: أكون مجنونا. فقال: فإذا قرؤوا القرآن؟ فقال: أذوب كما يذوب الرصاص على النار. فقال: فإذا تصدقوا؟ فقال: فكأنما يأخذ المتصدق المنشار, فيجعلني قطعتين. فقال له النبي: ولم ذلك يا أبا مرة؟ فقال: إن في الصدقة أربع خصال، وهي: أن الله تعالى ينزل في ماله البركة، ويحببه إلى حياته، ويجعل صدقته حجابا بينه وبين النار، ويدفع بها عنه العاهات والبلايا. فقال له النبي: فما تقول في أبي بكر؟ فقال: يا محمد، لم يطعني في الجاهلية؛ فكيف يطيعني في الإسلام؟! فقال: فما تقول في عمر بن الخطاب؟ فقال: والله ما لقيته إلا وهربت منه. فقال: فما تقول في عثمان بن عفان؟ فقال: أستحي ممن استحت منه ملائكة الرحمن. فقال: فما تقول في علي بن أبي طالب؟ فقال: ليتني سلمت منه رأسا برأس، ويتركني وأتركه، ولكنه لم يفعل ذلك قط. فقال رسول الله: الحمد لله الذي أسعد أمتي وأشقاك إلى يوم معلوم. فقال له إبليس اللعين: هيهات هيهات! وأين سعادة أمتك وأنا حي لا أموت إلى يوم معلوم؟! وكيف تفرح على أمتك وأنا أدخل عليهم في مجاري الدم واللحم وهم لا يروني، فوالذي خلقني وأنظرني إلى يوم يبعثون، لأغوينهم أجمعين؛ جاهلهم، وعالمهم، وأميهم، وقارئهم, وفاجرهم، وعابدهم، إلا عباد الله المخلصين. فقال: ومن هم المخلصون عندك؟ فقال: أما علمت يا محمد، أن من أحب الدرهم والدينار ليس بمخلص لله تعالى، وإذا رأيت الرجل لا يحب الدرهم والدينار، ولا يحب المدح والثناء، علمت أنه مخلص لله تعالى فتركته، وأن العبد ما دام يحب المال والثناء، وقلبه متعلق بشهوات الدنيا فإنه أطوع مما أصف لكم! أما علمت أن حب المال من أكبر الكبائر يا محمد، أما علمت أن حب الرياسة من أكبر الكبائر، وأن التكبر من أكبر الكبائر. يا محمد، أما علمت أن لي سبعين ألف ولد، ولكل ولد منهم سبعون ألف شيطان، فمنهم من قد وكلته بالعلماء، ومنهم قد وكلته بالشباب، ومنهم من وكلته بالمشايخ، ومنهم من وكلته بالعجائز، أما الشبان فليس بيننا وبينهم خلاف، وأما الصبيان فيلعبون بهم كيف شاؤوا، ومنهم من قد وكلته بالعباد، ومنهم من قد وكلته بالزهاد، فيدخلون عليهم فيخرجونهم من حال إلى حال، ومن باب إلى باب، حتى يسبوهم بسبب من الأسباب، فآخذ منهم الإخلاص، وهم يعبدون الله تعالى بغير إخلاص وما يشعرون. أما علمت يا محمد أن (برصيص) الراهب أخلص لله سبعين سنة، كان يعافي بدعوته كل من كان سقيما، فلم أتركه حتى زنى، وقتل، وكفر، وهو الذي ذكره الله تعالى في كتابه العزيز بقوله تعالى: كمثل الشيطان إذ قال للإنسان اكفر فلما كفر قال إني بريء منك إني أخاف الله رب العالمين [الحشر: ] أما علمت يا محمد أن الكذب مني، وأنا أول من كذب، ومن كذب فهو صديقي، ومن حلف بالله كاذبا فهو حبيبي، أما علمت يا محمد أني حلفت لآدم وحواء بالله إني لكما لمن الناصحين؟ فاليمين الكاذبة سرور قلبي، والغيبة والنميمة فاكهتي وفرحي، وشهادة الزور قرة عيني ورضاي، ومن حلف بالطلاق يوشك أن يأثم، ولو كان مرة واحدة، ولو كان صادقا، فإنه من عود لسانه بالطلاق، حرمت عليه زوجته، ثم لا يزالون يتناسلون إلى يوم القيامة، فيكونون كلهم أولاد زنا، فيدخلون النار من أجل كلمة. يا محمد، إن من أمتك من يؤخر الصلاة ساعة فساعة، كلما يريد أن يقوم إلى الصلاة لزمته، فأوسوس له، وأقول له: الوقت باق، وأنت في شغل، حتى يؤخرها، ويصليها في غير وقتها، فيضرب بها في وجهه، فإن هو غلبني، أرسلت إليه واحدة من شياطين الإنس, تشغله عن وقتها، فإن غلبني في ذلك تركته، حتى إذا كان في الصلاة قلت له: انظر يمينا وشمالا، فينظر، فعند ذلك أمسح بيدي على وجه، وأقبل ما بين عينيه، وأقول له قد أتيت ما لا يصح أبدا، وأنت تعلم يا محمد، من أكثر الالتفات في الصلاة يضرب، فإذا صلى وحده أمرته بالعجلة، فينقرها كما ينقر الديك الحبة، ويبادر بها، فإن غلبني وصلى في الجماعة، ألجمته بلجام، ثم أرفع رأسه قبل الإمام، وأضعه قبل الإمام، وأنت تعلم أن من فعل ذلك بطلت صلاته، ويمسخ الله رأسه رأس حمار يوم القيامة، فإن غلبني في ذلك أمرته أن يفرقع أصابعه في الصلاة؛ حتى يكون من المسبحين لي وهو في الصلاة، فإن غلبني في ذلك، نفخت في أنفه؛ حتى يتثاءب وهو في الصلاة، فإن لم يضع يده على فيه، دخل الشيطان في جوفه، فيزداد بذلك حرصا في الدنيا، وحبا لها، ويكون سميعا مطيعا لنا، وأي سعادة لأمتك، وأنا آمر المسكين أن يدع الصلاة، وأقول: ليست عليك صلاة، إنما هي على الذي أنعم الله عليه بالعافية؛ لأن الله تعالى يقول: ولا على المريض [النور: ]، وإذا أفقت صليت ما عليك حتى يموت كافرا، فإذا مات تاركا للصلاة وهو في مرضه، لقي الله تعالى وهو غضبان عليه. يا محمد، وإن كنت كذبت، أو زغت، فأسأل الله أن يجعلني رمادا، يا محمد، أتفرح بأمتك وأنا أخرج سدس أمتك من الإسلام؟! فقال النبي: يا لعين، من جليسك؟ فقال: آكل الربا. فقال: فمن صديقك؟ فقال: الزاني. فقال: فمن ضجيعك؟ فقال: السكران. فقال: فمن ضيفك؟ فقال: السارق. فقال: فمن رسولك؟ فقال: الساحر. فقال: فما قرة عينيك؟ فقال: الحلف بالطلاق. فقال: فمن حبيبك؟ فقال: تارك صلاة الجمعة. فقال رسول الله: يا لعين، فما يكسر ظهرك؟ فقال: صهيل الخيل في سبيل الله. فقال: فما يذيب جسمك؟ فقال: توبة التائب. فقال: فما ينضج كبدك؟ فقال: كثرة الاستغفار لله تعالى بالليل والنهار. فقال: فما يخزي وجهك؟ فقال: صدقة السر. فقال: فما يطمس عينيك؟ فقال: صلاة الفجر. فقال: فما يقمع رأسك؟ فقال: كثرة الصلاة في الجماعة. قال: فمن أسعد الناس عندك؟ فقال: تارك الصلاة عامدا. فقال: فأي الناس أشقى عندك؟ فقال: البخلاء. فقال: فما يشغلك عن عملك؟ فقال: مجالس العلماء. فقال: فكيف تأكل؟ فقال: بشمالي وبإصبعي. فقال: فأين يستظل أولادك في وقت الحرور والسموم؟ فقال: تحت أظفار الإنسان. فقال النبي: فكم سألت من ربك حاجة؟ فقال: عشرة أشياء. فقال: فما هي يا لعين؟ فقال: سألته أن يشركني في بني آدم في مالهم، وولدهم، فأشركني فيهم، وذلك قوله تعالى: وشاركهم في الأموال والأولاد وعدهم وما يعدهم الشيطان إلا غرورا [الإسراء: ], وكل مال لا يزكى فإني آكل منه، وآكل من كل طعام خالطه الربا والحرام، وكل مال لا يتعوذ عليه من الشيطان الرجيم، وكل من لا يتعوذ عند الجماع إذا جامع زوجته، فإن الشيطان يجامع معه، فيأتي الولد سامعا ومطيعا، ومن ركب دابة يسير عليها في غير طلب حلال، فإني رفيقه؛ لقوله تعالى: وأجلب عليهم بخيلك ورجلك [الإسراء: ]. وسألته أن يجعل لي بيتا، فكان الحمام لي بيتا. وسألته أن يجعل لي مسجدا، فكان الأسواق. وسألته أن يجعل لي قرآنا، فكان الشعر. وسألته أن يجعل لي ضجيعا، فكان السكران. وسألته أن يجعل لي أعوانا، فكان القدرية. وسألته أن يجعل لي إخوانا، فكان الذين ينفقون أموالهم في المعصية، ثم تلا قوله تعالى: إن المبذرين كانوا إخوان الشياطين [الإسراء: ]. فقال النبي: لولا أتيتني بتصديق كل قول بآية من كتاب الله تعالى ما صدقتك. فقال: يا محمد، سألت الله تعالى أن أرى بنى آدم وهم لا يروني، فأجراني على عروقهم مجرى الدم، أجول بنفسي كيف شئت، وإن شئت في ساعة واحدة، فقال الله تعالى: لك ما سألت. وأنا أفتخر بذلك إلى يوم القيامة، وإن من معي أكثر ممن معك، وأكثر ذرية آدم معي إلى يوم القيامة، وإن لي ولدا سميته عتمة، يبول في أذن العبد إذا نام عن صلاة الجماعة، ولولا ذلك ما وجد الناس نوما حتى يؤدوا الصلاة، وإن لي ولدا سميته المتقاضي، فإذا عمل العبد طاعة سرا، وأراد أن يكتمها لا يزال يتقاضى به بين الناس حتى يخبر بها الناس، فيمحو الله تعالى تسعة وتسعين ثوابا من مئة ثواب. وإن لي ولدا سميته كحيلا، وهو الذي يكحل عيون الناس في مجلس العلماء وعند خطبة الخطيب حتى ينام عند سماع كلام العلماء فلا يكتب له ثواب أبدا، وما من امرأة تخرج إلا قعد الشيطان عند مؤخرها وشيطان يقعد في حجرها يزينها للناظرين ويقولان لها: اخرجي يدك فتخرج يدها ثم تبرز ظفرها فتهتك، ثم قال: يا محمد ليس لي من الإضلال شيء إنما موسوس ومزين ولو كان الإضلال بيدي ما تركت أحدا على وجه الأرض ممن يقول لا إله إلا الله محمد رسول الله ولا صائما ولا مصليا، كما أنه ليس لك من الهداية شيء بل أنت رسول الله ومبلغ ولو كان بيدك ما تركت على وجه الأرض كافرا، وإنما أنت حجة الله تعالى على خلقه، وأنا سبب لمن سبقت له الشقاوة، والسعيد من أسعده الله في بطن أمه والشقي من أشقاه الله في بطن أمه، فقرأ رسول الله قوله تعالى: {ولا يزالون مختلفين إلا من رحم ربك}، ثم قرأ قوله تعالى: {وكان أمر الله قدرا مقدورا}، ثم قال النبي صلى الله عليه وسلم: يا أبا مرة هل لك أن تتوب وترجع إلى الله تعالى وأنا أضمن لك الجنة؟ فقال: يا رسول الله قد قضي الأمر وجف القلم بما هو كائن إلى يوم القيامة؟ فسبحان من جعلك سيد الأنبياء والمرسلين وخطيب أهل الجنة فيها وخصك واصطفاك؟ وجعلني سيد الأشقياء وخطيب أهل النار، وأنا شقي مطرود وهذا آخر ما أخبرتك عنه وقد صدقت فيه.",1
7032,17235,من قبل غلاما لشهوة لعنه الله فإن صافحه لشهوة لم يقبل منه صلاة فإن عانقه لشهوة ضرب بسياط من نار جهنم فإن فسق به أدخله الله النار ,1
7054,19667, كنا مع النبي صلى الله عليه وسلم فسمع صوت غناء فقال انظروا ما هذا فصعدت فنظرت فإذا معاوية وعمرو بن العاص يتغنيان فجئت فأخبرت النبي صلى الله عليه وسلم فقال اللهم أركسهما في الفتنة ركسا اللهم دعهما إلى النار دعا،,1
7060,24705," ما من شيء إلا وبينه وبين الله حجاب إلا قول : لا إله إلا الله ، كما أن شفتك لا يحجبها كذلك لا يحجبها شيء حتى تنتهي إلى الله تعالى ، فيقول الله تعالى : اسكني ، فتقول : يا رب كيف أسكن ، ولم تغفر لقائلي ؟ قال : يقول الله تعالى : وعزتي وجلالي ، ما أجريتك على لسان عبدي وأنا أريد أن أعذبه """,1
7082,24536,: جاءني جبريل فأومأ إلي بتمر فقال : ما تسمون هذا في أرضكم ؟ قلت : نسميه التمر البرني قال : كله فإن فيه سبع خصال,1
7084,12226, من داوم على الضحى فلم يقطعها إلا من علة كنت أنا وهو في زورق من [ نور في _ ( 60 ) ] بحر من نور في حتى يزور رب العالمين,1
7091,21108,قال يعقوب إنما أشكو من وجدي إلى الله فأوحى الله تعالى يا يعقوب أتشكوني إلى خلقي فجعل يعقوب على نفسه أن لا يذكر يوسف فبينما وهو ساجد في صلاته سمع صائحا يصيح يا يوسف فأن في سجوده فأوحى الله إليه قد علمت ما تحت أنينك فوعزتي لأجمعن بينك وبين حبيبك ولأجمعن بين كل حبيب وحبيبه إما في الدنيا وإما في الآخرة,1
7098,22619," من لم يقل : علي خير الناس فقد كفر """,1
7133,13230, أن عليا ألبس الخرقة الحسن البصري ؛ لأن أئمة الحديث لم يثبتوا للحسن من علي سماعا ، فضلا عن أن يلبسه الخرقة ,1
7141,5463, من بلغه عن الله فضل شيء من الأعمال يعطيه عليها ثوابا ، فعمل ذلك العمل رجاء ذلك الثواب ، أعطاه الله ذلك الثواب ، وإن لم يكن ما بلغه حقا,1
7143,12976,أن الله عز وجل ينزل في كل ليلة جمعة إلى دار الدنيا في ستمائة ألف ملك فيجلس على كرسي من نور وبين يديه لوح من ياقوتة حمراء فيه أسماء من يثبت الرؤية والكيفية والصورة من أمة محمد فيباهي بهم الملائكة ويقول تبارك وتعالى هؤلاء عبيدي الذين لم يجحدوني وأقاموا سنة نبيي ولم يخافوا في الله لومة لائم أشهدكم يا ملائكتي وعزتي وجلالي لأدخلنهم الجنة بغير حساب,1
7160,6526,بخيركم من ترك دنياه لآخرتهولا من ترك آخرته لدنياه حتى يصيب منهما جميعا فإن الدنيا بلاغ إلى الآخرة ولا تكونوا كلا على الناس,1
7183,22857,كل ما في السماوات والأرض وما بينهما فهو مخلوق غير الله والقرآن، وذلك أنه كلامه منه بدأ وإليه يعود، وسيجيء أقوام من أمتي يقولون القرآن مخلوق فمن قاله منهم فقد كفر بالله العظيم وطلقت امرأته من ساعته لأنه لا ينبغي للمؤمنة أن تكون تحت كافر إلا أن تكون سبقته بالقول,1
7200,13363,أن من صلى المغرب أول ليلة من من رجب ثم صلى بعدها عشرين ركعة بفاتحة الكتاب وقل هو الله أحد مرة ويسلم فيهن عشر تسليمات أتدرون ما ثوابه فإن الروح الأمين جبريل أعلمني بذلك قلنا الله ورسوله أعلم قال حفظة الله تعالى في نفسه وماله وأهله وولده وأجبر من عذاب القبر وجاز على الصراط كالبرق بغير حساب ولا عذاب,1
7255,3547,"قال له ليلة الجن :  "" أمعك ماء ؟ "" ، قال : لا ، قال : "" معك نبيذ ؟ "" ، قال : نعم ، قال : "" فتوضأ به",1
7314,24984,من صلى ركعتين ليلة الثلاثاء بالإخلاص والمعوذتين خمس عشرة مرة,1
7316,3158, نبات الشعر في الأنف أمان من الجذام,1
7330,14772, من لم يمنعه عن الحج حاجة ظاهرة أو سلطان جائر أو مرض حابس فمات ولم يحج فليمت إن شاء يهوديا وإن شاء نصرانيا. ,1
7331,5986, أن النبي صلى الله عليه وسلم نظر إليه مقبلا فقال هذا عمي أبو الخلفاء الأربعين أجود قريش كفا وأجملها من ولده السفاح والمنصور والمهدي يا عمي بي فتح الله هذا الأمر وسيختمه برجل من ولدك,1
7349,1870, إن الله طهر قوما من الذنوب بالصلعة في رءوسهم ، وإن عليا لأولهم,1
7353,7796,: خمس يفطرن الصائم وينقضن الوضوء : الكذب والنميمة والغيبة والنظر لشهوة واليمين الكاذبة,1
7367,8030, من حبس طعاما أربعين يوما ثم أخرجه فطحنه وخبزه وتصدق به لم يقبله الله منه,1
