,Unnamed: 0,Matan,Degree
346,10279,  إذا أحب الله عبدا ألصق به البلاء فإن الله عز وجل يريد أن يصافيه.,1
399,18864, لا تسبوا الديك فإنه صديق وأنا صديقه وعدوه عدوي والذي بعثني بالحق لو يعلم بنوا آدم ما في صوته لاشتروا ريشه ولحمه بالذهب والفضة وأنه ليطرد مدى صوته من الجن,1
400,6897, خرجنا مع أنس إلى أرض يقال لها الزاوية، فقال حنظلة السدوسي: ما أحسن هذه الخضرة، فقا أنس  كنا نتحدث أن أحب الألوان إلى النبي صلى الله عليه وسلم الخضرة,1
402,17489, يا ابن آدم أنا بدك اللازم فاعمل لبدك كل الناس للكمنهم بد وليس لك مني بد,1
406,7993,  إن أهل الجنة ليحتاجون إلى العلماء في الجنة، وذلك أنهم يزورون الله تعالى في كل جمعة، فيقول لهم: تمنوا علي ما شئتم، فيلتفتون إلى العلماء، فيقولون: ماذا نتمنى؟ فيقولون: تمنوا عليه كذا وكذا، فهم يحتاجون إليهم في الجنة، كما يحتاجون إليهم في الدنيا.,1
416,23744,"  لا يأتي على الميت ساعة أشد من أول ليلة؛ فارحموا موتاكم بالصدقة، فإن لم تجدوا فليصل أحدكم ركعتين: يقرأ في الأولى بفاتحة الكتاب مرة, وقل هو الله أحد مرتين, وفي الثانية بفاتحة الكتاب مرة, وألهاكم التكاثر عشر مرات، ويسلم ويقول: اللهم صل على محمد وآل محمد, وابعث ثوابهما إلى قبر ذلك الميت فلان بن فلان, فيبعث الله من ساعته ألف ملك إلى قبره, مع كل ملك ثوب وحلة، ويوسع في قبره من الضيق إلى يوم ينفخ في الصور، ويعطى المصلي بعدد ما طلعت عليه الشمس حسنات، وترفع له أربعون درجة",1
433,22538,إذا كتبت فضع القلم خلف أذنك فإنه أذكر لك,1
438,8319," لا تأكلوا اللحم """,1
466,18092, من انهمك في أكل الطين فقد أعان على قتل نفسه,1
497,4500, من كثر كلامه كثر سقطه ، ومن كثر سقطه كثرت ذنوبه ، ومن كثرت ذنوبه كانت النار أولى به ,1
503,9497, من لعب بالشطرنج فقد قارف شركا,1
514,8154,لما خلق الله تعالى العقل قال له أقبل فأقبل، ثم قال له أدبر فأدبر، وقال ما خلقت خلقا هو أحب إلي منك إني بك أعبد وبك أعرف وبك آخذ وبك أعطي,1
534,23191, بعث رسول الله صلى الله عليه وسلم إلى عمه العباس وإلى علي بن أبي طالب فأتياه في منزل أم سلمة فقال فيما قال فإذا غيرت سنتي يخرج ناصرهم من أرض يقال لها خراسان برايات سود فلا يلقاهم أحد إلا هزموه وغلبوا على ما في أيديهم حتى تقرب راياتهم بيت المقدس,1
560,10766, عند رأس المائة سنة يبعث الله ريحا باردة طيبة يقبض فيها روح كل مؤمن,1
562,19796,بعث رسول الله صلى الله عليه وسلم معاذا إلى  اليمن  ، وكان يأخذ الثياب بصدقة الحنطة والشعير,1
564,18045, ماء البحر لا يجزي من جنابة ، ولا يتوضأ منه  لأن تحت البحر نارا ، وتحت النار بحرا . حتى عد سبعة أبحر وسبع نيار .,1
565,11348,ما للنفساء عندي شفاء مثل الرطب ولا للمريض مثل العسل,1
580,3627, يأتي على جهنم يوما ما فيها من بني آدم أحد تحقق أبوابها كأنها أبواب الموحدين,1
587,4673,تناصحوا في العلم فإن خيانة أحدكم في علمه أشد من خيانته في ماله وإن الله عز وجل مسائلكم يوم القيامة,1
590,25864,لا يحل لأحد أن يجنب في هذا المسجد غيري وغيرك,1
604,147,  مسح الرقبة أمان من الغل,1
606,25242,  من قرأ {قل هو الله أحد} إحدى عشرة مرة، ثم وهب أجره للأموات؛ أعطي الأجر بعدد الأموات.,1
608,20707,"أنه صلى بالناس في المغرب ، فلم يقرأ فيها ، فقيل له : إنك لم تقرأ ، فقال :  "" كيف كان الركوع والسجود ؟ "" , قالوا : حسن ، قال : "" فلا بأس",1
615,1837, تحشر ابنتي فاطمة ومعها ثياب مصبوغة بدم فتتعلق بقائمة من قوائم العرش فتقول يا عدل احكم بيني وبين قاتل ولدي فيحكم لابنتي ورب الكعبة,1
642,12813,قال رسول الله صلى الله عليه وسلم لعمر لو لم أبعث لبعثت,1
668,18308, كنا مع رسول الله صلى الله عليه وآله وسلم في سفر ، فنزل ، فإذا رجل في الوادي ، يقول : اللهم اجعلني من أمة محمد المرحومة ، قال : فأشرفت على الوادي ، فإذا رجل طوله أكثر من ثلاثمائة ذراع ، فقال : من أنت ؟ قلت : أنا أنس بن مالك خادم رسول الله صلى الله عليه وآله وسلم ، قال : فأين هو ؟ قلت : هو ذا يسمع كلامك ، قال : فأته فاقرئه مني السلام ، وقل له : أخوك إلياس يقرئك السلام فأتيت النبي صلى الله عليه وآله وسلم ، فأخبرته ، فجاء حتى لقيه ، فعانقه ، وسلم عليه ، ثم قعدا يتحدثان ، فقال له : يا رسول الله : إني إنما آكل في السنة يوما ، وهذا يوم فطري ،  فآكل أنا وأنت ، فنزل عليهما مائدة من السماء عليها خبز وحوت ، وكرفس ، فأكلا وأطعماني وصليا العصر ، ثم ودعه ، ثم رأيته مر على السحاب نحو السماء ,1
678,8972,إذا كان يوم القيامة نادى مناد من بطنان العرش أيها الناس غضوا أبصاركم حتى تجوز فاطمة إلى الجنة ,1
687,2455,من قاد أعمر أربعين خطوة غفر الله له ما تقدم من ذنبه وما تأخر,1
691,18214, الأبدال أربعون رجلا وأربعون امرأة كلما مات رجل بدل الله مكانه رجلا وكلما ماتت امرأة بدل الله مكانها امرأة ,1
713,21242,أوحى الله إلى الدنيا أن اخدمي من خدمني وأتعبي من خدمك,1
740,12242, الخطيب ثمانون سنة والسنة ثلثمائة وستون يوما واليوم كألف سنة مما تعدون,1
744,10723, من أعان تارك الصلاة بلقمة فكأنما أعان على قتل الأنبياء كلهم,1
753,2153, عالم قريش يملأ الأرض علما  ، يعني : الشافعي,1
758,11297,"  إذا طنت أذن أحدكم، فليذكرني وليصل علي, وليقل: ذكر الله بخير من ذكرني بخير وفي لفظ: ((فليؤذن",1
763,11021,:خير الناس العرب ، وخير العرب قريش ، وخير قريش بنو هاشم ، وخير العجم فارس ، وخير السودان النوبة,1
771,25745,لا يعجبنكم إسلام المرء حتى تعلموا ما عقدة عقله,1
779,8140,  ما من امرأة حاملة أكلت البطيخ، إلا يكون مولودها حسن الوجه والخلق,1
794,11936, من صلى يوم الفطر بعد ما يصلي عيده أربع ركعات يقرأ في أول ركعة بفاتحة الكتاب و سبح اسم ربك الأعلى وفي الثانية : والشمس وضحاها وفي الثالثة : والضحى وفي الرابعة : قل هو الله أحد فكأنما قرأ كل كتاب نزله الله على أنبيائه,1
798,10033,إن في السماء الدنيا ثمانين ألف ملك يستغفرون الله لمن أحب أبا بكر وعمر ، وفي السماء الثانية ثمانون ألف ملك يلعنون من أبغض أبا بكر وعمر,1
799,11628,من نور في الفجر نور الله له في قبره وقلبه وقبلت صلاته,1
807,20127, إن لله ديكا عنقه منطوية تحت العرش ، ورجلاه تحت التخوم . فإذا كانت هنيئة من الليل صاح : سبوح قدوس ، وصاحت الديكة ,1
852,26065, سألت رسول الله صلى الله عليه وسلم قلت يا رسول الله إن الله لم يبعث نبيا إلا بين له من يلي بعده فهل بين لك قال لا ثم سألته بعد ذلك فقال نعم علي بن أبي طالب,1
854,671, إن المؤذنين والملبين يخرجون من قبورهم يؤذن المؤذن ويلبي الملبي ويغفر للمؤذن مد صوته ويشهد كل شيء يسمع صوته من حجر وشجر ومدر ورطب ويابس له بعدد كل إنسان يصلي معه في ذلك المسجد بمثل حسناتهم ولا ينقص من أجورهم شيئ ويعطي ما بين الأذان والاقامة ما سأل ربه إما أن يجعل له في الدنيا فيصرف عنه السوء أو يدخر له في الأخرة ويؤتى بين الأذان والإقامة من الأجر كالمتشحط في دمه في سبيل الله ويكتب له في كل يوم أجر مائة وخمسين شهيدا ومثل أجر الحاج أو المعتمر وجامع القرآن والفقه ومثل أجر الصائم النهار القائم الليل ومثل أجر الصلوات المكتوبة والزكاة المفروضة ومثل من يأمر بالمعروف وينهى عن المنكر ومثل أجر صلة الرحم وأوله من يكسي من حلل الجنة محمد وإبراهيم خليل الرحمن ثم النبيون والرسل ثم يكسي المؤذنون وتلقاهم يوم القيامة نجائب من ياقوت أحمر أذمتها من زمرد أخضر ألين من الحرير ورحالها من ذهب حافتاه مكللة بالدرر والياقوت والزمرد عليها مياثر السندس ومن فوق السندس الإستبرق ومن فوق الإستبرق حرير أخضر ويحلى كل واحد منهم ثلاثة أسورة من ذهب وسوار من لؤلؤ عليهم التيجان أكاليل مكللة بالدر والياقوت والزمرد ومن تحت التيجان أكاليل بالدر والياقوت والزمرد نعالهم من ذهب شراكها من ذهب ولنجائبهم أجنحة تضع خطوها مد بصرها على كل واحد منها فتى شاب أمرد جعد الرأس له جمة على ما اشتهت نفسه حشوها المسك الأذفر لو انتشر منه مثقال ذرة بالمشرق لوجد أهل المغرب ريحه أنور الوجه أبيض الجسم أصفر الحلى أخضر الثياب يشيعهم من قبورهم سبعون ألف ملك يقولون تعالوا إلى حساب بني آدم كيف يحاسبهم مع كل واحد سبعون ألف حربة من نور [ص 13] البرق حتى يوافوا بهم إلى المحشر فذلك قوله تعالى يوم نحشر المتقين إلى الرحمن وفدا,1
876,5944," إذا رأيتم معاوية على المنبر فاقتلوه """,1
880,5072, إذا قال العبد لا إله إلا الله خرقت السموات حتى تقف بين يدي الله فيقول اسكني فتقول كيف أسكن ولم تغفر لقائلها فيقول ما أجريتك على لسانه إلا وقد غفر له,1
881,5228,: من صلى يوم عاشوراء ما بين الظهر والعصر أربع ركعات يقرأ في كل ركعة بفاتحة الكتاب مرة واية الكرسي عشر مرات و قل هو الله أحد إحدى عشرة مرة والمعوذتين خمس مرات فإذا سلم استغفر الله سبعين مرة أعطاه الله في الفردوس قبة بيضاء,1
884,19975, إن الجنة لتشتاق إلى من سعى لأخيه المؤمن في قضاء حوائجه ليصلح شأنه على يديه فاستبقوا النعم بذلك فإن الله تعالى يسأل الرجل عن جاهه وما بذله كما يسأل عن ماله فيما أنفقه,1
893,22595,لما قدم أبو ذر على رسول الله صلى الله عليه وسلم قال له يا أبا ذر ما فعل قس بن ساعدة؟ قال مات يا رسول الله، قال رحم الله قسا كأني أنظر إليه على جمل أورق تكلم بكلام له حلاوة لا أحفظه فقال أبو بكر أنا أحفظه قال اذكره فذكره وفيه الشعر فقال رجل من القوم رأيت من قس عجبا كنت على جبل بالشام يقال له سمعان  في ظل شجرة إلى جنبها عين ماء فإذا سباع كثيرة وردت الماء لتشرب فكلما ورد منها سبع على صاحبه ضربه قس بعصاه وقال كف حتى يشرب الذي سبق فيداخلني لذلك رعب فقال لي لا تخف ليس عليك بأس,1
895,21818, من صلى في آخر جمعة من رمضان الخمس الصلوات المفروضة في اليوم والليلة قضت عنه ما أخل به من صلاة سنته,1
904,474,"  إن ابنتي فاطمة حوراء آدمية, لم تحض, ولم تطمث, وإنما سماها فاطمة؛ لأن الله فطمها ومحبيها من النار",1
914,5847, فتان القبر منكر ونكير وناكور وسيدهم رومان قال عبدالرحمن بن الضحاك فحدث رجلا بهذا من الجهمية فقال نحن ننكر اثنين جئتما بأربعة,1
923,2917, قال عمر في خطبته تعلمون أن الطمع فقر وأن اليأس غنى وإن الرجل إذا آيس من شيء استغنى عنه,1
930,1089, نقطة من دواة عالم أحب إلى الله من عرق مائة ثوب شهيد,1
944,14003, نعم العبد صهيب ، لو لم يخف الله لم يعصه,1
967,15172, إذا رأيتم معاوية على منبري فاقتلوه,1
978,24130, أبغض الكلام إلى الله الفارسية,1
987,14643,  نظر رسول الله صلى الله عليه وسلم إلى ملك الموت عند رأس رجل من الأنصار، فقال: يا ملك الموت، ارفق بصاحبي فإنه مؤمن، فقال ملك الموت: طب نفسا، وقر عينا، واعلم أني بكل مؤمن رفيق، واعلم يا محمد، أني لأقبض روح ابن آدم، فإذا صرخ صارخ قمت في الدار ومعي روحه، فقلت: ما هذا الصارخ؟! والله ما ظلمناه، ولا سبقنا أجله، ولا استعجلنا قدره، وما لنا في قبضه من ذنب.. فإن ترضوا لما صنع الله تؤجروا، وإن تسخطوا تأثموا وتؤزروا، وإن لنا عندكم عودة بعد عودة، فالحذر والحذر، وما من أهل بيت شعر ولا مدر، بر ولا فاجر، سهل ولا جبل، إلا أنا أتصفحهم في كل يوم وليلة، حتى لأنا أعرف بصغيرهم وكبيرهم منهم بأنفسهم.. والله لو أردت أن أقبض روح بعوضة ما قدرت على ذلك، حتى يكون الله هو يأذن بقبضها,1
990,310,من قال القرآن مخلوق فهو كافر يلقاني يوم القيامة وهو لا يعرفني,1
1003,18216," إن  لكل شيء سناما وإن سنام القرآن البقرة ، وإن لكل شيء لبابا ولباب القرآن المفصل ، وما خلق الله من أرض ولا سماء ولا سهل ولا جبل أعظم من آية الكرسي ، وإن الشيطان لا يدخل بيتا يقرأ فيه سورة البقرة ، وإن أسرع البيوت للخراب الذي ليس فيه من كتاب الله شيء """,1
1009,11096, ياعلي ، اتخذ لك نعلين من حديد ، وأفنهما في طلب العلم,1
1039,1962,قلت يا رسول الله أين كنت وآدم في الجنة قال كنت في صلبه وأهبط إلى الأرض وأنا في صلبه وركبت السفينة في صلب أبي نوح وقذفت في النار في صلب أبي إبراهيم لم يلتق لي أبوان قط على سفاح لم يزل ينقلني من الأصلاب الطاهرة إلى الأرحام النقية مهذبا لا تتشعب شعبتان إلا كنت في خيرهما فأخذ الله لي بالنبوة ميثاقي وفي التوراة بشر بي وفي الإنجيل شهر اسمي تشرف الأرض بوجهي والسماء لرؤيتي ورقى بي في سمائه وشق لي اسما من أسمائه فذو العرش محمود وأنا محمد وفي ذلك يقول حسان بن ثابت: من قبلها طبت في الظلال وفي مستودع حيث يخصف الورق ثم هبطت البلاد لا بشر أنت ولا مضغة ولا علق الأبيات قال فحشت الأنصار فمه دنانير،,1
1077,25197,  إذا تحيرتم في الأمور، فاستعينوا بأصحاب القبور، وفي لفظ: ((إذا أعيتكم الأمور...,1
1083,26216,إن لكل أمة يهودا ويهود أمتي المرجئة,1
1086,6384,: إن جبريل قال : كل أمتك عليها حساب ، ماخلا أبا بكر الصديق رضي الله عنه ، فإذا كان يوم القيامة . قيل له : يا أبا بكر ، ادخل الجنة قال : يقول ما أدخلها حتى أدخل معي من كان يحبني في الدنيا ,1
1116,3167,هبط جبريل فقال يا محمد إن الله يقرئك السلام ويقول حبيبي إني كسوت حسن يوسف من نور الكرسي وكسوت حسن وجهك من نور عرشي وما خلقت خلقا أحسن منك يا محمد,1
1121,18662," لأن  أقطع رجلي بالموسى أحب إلي من أن أمسح الخفين """,1
1127,17711, إن للقلب فرحة عند أكل اللحم,1
1133,4988, اللهم متعنا بالإسلام وبالخبز,1
1150,26116,  ما نزلت (الحمد لله رب العالمين)، وآية (الكرسي)، و(شهد الله)، وقل: (اللهم مالك الملك) إلى (بغير حساب)، تعلقن بالعرش وقلن: أنزلتنا على قوم يعملون بمعاصيك؟ فقال: وعزتي وجلالي وارتفاع مكاني لا يتلوكن عبد دبركل صلاة مكتوبة إلا غفرت له ما كان فيه وأسكنته جنة الفردوس، ونظرت إليه كل يوم سبعين مرة، و قضيت له سبعين حاجة، أدناها المغفرة.,1
1175,7404, الناس على ثلاث منازل . فمن طلب ما عند الله كانت السماء ظلاله ، والأرض فراشه ، لم يهتم بشيء من أمر الدنيا ، فرغ نفسه لله . فهو لا يزرع ويأكل الخبز ، وهو لا يغرس ويأكل الثمر ,1
1178,10897,من صلى ليلة السبت أربع ركعات يقرأ في كل ركعة فاتحة الكتاب مرة و قل هو الله أحد خمسا وعشرين مرة حرم الله جسده على النار,1
1192,20278, وصيي ، وموضع سري ، وخليفتي في أهلي ، وخير من أخلف بعدي علي,1
1197,24138,من عرف نفسه فقد عرف ربه,1
1210,3518, يوزن يوم القيامة مداد العلماء بدم الشهداء فيرجح مداد العلماء على دم الشهداء,1
