,Matan,Degree
13319, قال خرج رسول الله صلى الله عليه وسلم من البيت صلى ركعتين في قبل الكعبة ثم قال هذه القبلة,0
1222,النبي صلى الله عليه وسلم عن صلاة العصر حتى غابت الشمس فقال حبسونا عن صلاة الوسطى ملأ الله قبورهم وبيوتهم نارا,0
18279, لا هم كهم الدين ولا وجع كوجع العين,1
13327,حدثنا رسول الله صلى الله عليه وسلم حديثين قد رأيت أحدهما وأنا أنتظر الآخر حدثنا أن الأمانة نزلت في جذر قلوب الرجال ثم نزل القرآن فعلموا من القرآن وعلموا من السنة ثم حدثنا عن رفع الأمانة قال ينام الرجل النومة فتقبض الأمانة من قلبه فيظل أثرها مثل الوكت ثم ينام النومة فتقبض الأمانة من قلبه فيظل أثرها مثل المجل كجمر دحرجته على رجلك فنفط فتراه منتبرا وليس فيه شىء ثم أخذ حصى فدحرجه على رجله فيصبح الناس يتبايعون لا يكاد أحد يؤدي الأمانة حتى يقال إن في بني فلان رجلا أمينا حتى يقال للرجل ما أجلده ما أظرفه ما أعقله وما في قلبه مثقال حبة من خردل من إيمان ولقد أتى على زمان وما أبالي أيكم بايعت لئن كان مسلما ليردنه على دينه ولئن كان نصرانيا أو يهوديا ليردنه على ساعيه وأما اليوم فما كنت لأبايع منكم إلا فلانا وفلانا,0
3691, قال نهى رسول الله صلى الله عليه وسلم أن ينتعل الرجل قائما,0
8078,قد اتخذتم الوليد حنانا غيروا اسمه فإنه سيكون في هذه الأمة فرعون يقال له الوليد ,1
1570,أبو بكر، قال دخلت أنا وأبو سلمة على فاطمة بنت قيس زمن ابن الزبير فحدثتنا أن زوجها طلقها طلاقا باتا بنحو حديث سفيان,0
21387,اشتد غضب الله على من قتله نبي، اشتد غضب الله على من دمى وجه رسول الله صلى الله عليه وسلم‏.‏,0
8837, أخبره أنه، كان رديف رسول الله صلى الله عليه وسلم وأنه لم يزل يلبي حتى رمى الجمرة,0
14575,عن النبي صلى الله عليه وسلم أنه كان يقرأ في الفجر يوم الجمعة الم تنزيل‏}‏ و هل أتى‏}‏,0
2470,الله، يقول إن رسول الله صلى الله عليه وسلم قال من كان له فضل أرض فليزرعها أو ليزرعها أخاه ولا تبيعوها فقلت لسعيد ما قوله ولا تبيعوها يعني الكراء قال نعم,0
25442,: فضل رجب على الشهور . كفضل القرآن على سائر الكلام,1
7082, أنه سأل نبي الله صلى الله عليه وسلم أى العمل خير قال إيمان بالله وجهاد في سبيل الله عز وجل,0
3719,أن فاطمة عليها السلام بنت النبي صلى الله عليه وسلم أرسلت إلى أبي بكر تسأله ميراثها من رسول الله صلى الله عليه وسلم مما أفاء الله عليه بالمدينة وفدك، وما بقي من خمس خيبر، فقال أبو بكر إن رسول الله صلى الله عليه وسلم قال لا نورث، ما تركنا صدقة، إنما يأكل آل محمد صلى الله عليه وسلم في هذا المال وإني والله لا أغير شيئا من صدقة رسول الله صلى الله عليه وسلم عن حالها التي كان عليها في عهد رسول الله صلى الله عليه وسلم ولأعملن فيها بما عمل به رسول الله صلى الله عليه وسلم فأبى أبو بكر أن يدفع إلى فاطمة منها شيئا فوجدت فاطمة على أبي بكر في ذلك فهجرته، فلم تكلمه حتى توفيت، وعاشت بعد النبي صلى الله عليه وسلم ستة أشهر، فلما توفيت، دفنها زوجها علي ليلا، ولم يؤذن بها أبا بكر وصلى عليها، وكان لعلي من الناس وجه حياة فاطمة، فلما توفيت استنكر علي وجوه الناس، فالتمس مصالحة أبي بكر ومبايعته، ولم يكن يبايع تلك الأشهر، فأرسل إلى أبي بكر أن ائتنا، ولا يأتنا أحد معك، كراهية لمحضر عمر‏.‏ فقال عمر لا والله لا تدخل عليهم وحدك‏.‏ فقال أبو بكر وما عسيتهم أن يفعلوا بي، والله لآتينهم‏.‏ فدخل عليهم أبو بكر، فتشهد علي فقال إنا قد عرفنا فضلك، وما أعطاك، الله ولم ننفس عليك خيرا ساقه الله إليك، ولكنك استبددت علينا بالأمر، وكنا نرى لقرابتنا من رسول الله صلى الله عليه وسلم نصيبا‏.‏ حتى فاضت عينا أبي بكر، فلما تكلم أبو بكر قال والذي نفسي بيده لقرابة رسول الله صلى الله عليه وسلم أحب إلى أن أصل من قرابتي، وأما الذي شجر بيني وبينكم من هذه الأموال، فلم آل فيها عن الخير، ولم أترك أمرا رأيت رسول الله صلى الله عليه وسلم يصنعه فيها إلا صنعته‏.‏ فقال علي لأبي بكر موعدك العشية للبيعة‏.‏ فلما صلى أبو بكر الظهر رقي على المنبر، فتشهد وذكر شأن علي، وتخلفه عن البيعة، وعذره بالذي اعتذر إليه، ثم استغفر، وتشهد علي فعظم حق أبي بكر، وحدث أنه لم يحمله على الذي صنع نفاسة على أبي بكر، ولا إنكارا للذي فضله الله به، ولكنا نرى لنا في هذا الأمر نصيبا، فاستبد علينا، فوجدنا في أنفسنا، فسر بذلك المسلمون وقالوا أصبت‏.‏ وكان المسلمون إلى علي قريبا، حين راجع الأمر المعروف‏.‏,0
1040,"  إن من الذنوب ذنوبا لا يكفرها الصوم, ولا الصلاة, ولا الصدقة, ولكن يكفرها السعي على العيال وفي لفظ: ((إن من الذنوب ذنوبا لا يكفرها الصلاة ولا الصيام ولا الحج ولا العمرة، قالوا: فما يكفرها يا رسول الله؟ قال: الهموم في طلب المعيشة",1
23820,قال ‏{‏ص‏}‏ ليس من عزائم السجود، وقد رأيت النبي صلى الله عليه وسلم يسجد فيها‏.‏,0
15648,عن النبي صلى الله عليه وسلم قال يحشر الناس على ثلاث طرائق راغبين راهبين واثنان على بعير وثلاثة على بعير وأربعة على بعير وعشرة على بعير وتحشر بقيتهم النار تبيت معهم حيث باتوا وتقيل معهم حيث قالوا وتصبح معهم حيث أصبحوا وتمسي معهم حيث أمسوا,0
23034,أن رفع الصوت بالذكر حين ينصرف الناس من المكتوبة كان على عهد النبي صلى الله عليه وسلم‏.‏ وقال ابن عباس كنت أعلم إذا انصرفوا بذلك إذا سمعتأنه‏.‏,0
12758, عائشة، قالت كنت أفتل القلائد لهدى رسول الله صلى الله عليه وسلم فيقلد هديه ثم يبعث بها ثم يقيم لا يجتنب شيئا مما يجتنبه المحرم,0
22270, قال رسول الله صلى الله عليه وسلم يتقارب الزمان وينقص العلم وتظهر الفتن ويلقى الشح ويكثر الهرج قيل يا رسول الله أية هو قال القتل القتل,0
18629, فتى، من أسلم قال يا رسول الله إني أريد الجهاد وليس لي مال أتجهز به قال اذهب إلى فلان الأنصاري فإنه كان قد تجهز فمرض فقل له إن رسول الله صلى الله عليه وسلم يقرئك السلام وقل له ادفع إلى ما تجهزت به فأتاه فقال له ذلك فقال لامرأته يا فلانة ادفعي له ما جهزتني به ولا تحبسي منه شيئا فوالله لا تحبسين منه شيئا فيبارك الله فيه,0
2144,لما نزلت ‏{‏وأنذر عشيرتك الأقربين‏}‏ صعد النبي صلى الله عليه وسلم على الصفا فجعل ينادي يا بني فهر، يا بني عدي لبطون قريش حتى اجتمعوا، فجعل الرجل إذا لم يستطع أن يخرج أرسل رسولا لينظر ما هو، فجاء أبو لهب وقريش فقال أرأيتكم لو أخبرتكم أن خيلا بالوادي تريد أن تغير عليكم، أكنتم مصدقي قالوا نعم، ما جربنا عليك إلا صدقا‏.‏ قال فإني نذير لكم بين يدى عذاب شديد فقال أبو لهب تبا لك سائر اليوم، ألهذا جمعتنا فنزلت ‏{‏تبت يدا أبي لهب وتب ما أغنى عنه ماله وما كسب‏}‏,0
23159,قال دخلنا عليه فقلنا له لقد رأيت خيرا لقد صاحبت رسول الله صلى الله عليه وسلم وصليت خلفه وساق الحديث بنحو حديث أبي حيان غير أنه قال ألا وإني تارك فيكم ثقلين أحدهما كتاب الله عز وجل هو حبل الله من اتبعه كان على الهدى ومن تركه كان على ضلالة وفيه فقلنا من أهل بيته نساؤه قال لا وايم الله إن المرأة تكون مع الرجل العصر من الدهر ثم يطلقها فترجع إلى أبيها وقومها أهل بيته أصله وعصبته الذين حرموا الصدقة بعده,0
21509,"أصابني جهد شديد فلقيت عمر بن الخطاب، فاستقرأته آية من كتاب الله، فدخل داره وفتحها على، فمشيت غير بعيد، فخررت لوجهي من الجهد والجوع فإذا رسول الله صلى الله عليه وسلم قائم على رأسي فقال ‏""‏ يا أبا هريرة ‏""‏‏.‏ فقلت لبيك رسول الله وسعديك‏.‏ فأخذ بيدي فأقامني، وعرف الذي بي، فانطلق بي إلى رحله، فأمر لي بعس من لبن فشربت منه، ثم قال ‏""‏ عد يا أبا هر ‏""‏‏.‏ فعدت فشربت، ثم قال ‏""‏ عد ‏""‏‏.‏ فعدت فشربت حتى استوى بطني فصار كالقدح  قال  فلقيت عمر وذكرت له الذي كان من أمري وقلت له تولى الله ذلك من كان أحق به منك يا عمر، والله لقد استقرأتك الآية ولأنا أقرأ لها منك‏.‏ قال عمر والله لأن أكون أدخلتك أحب إلى من أن يكون لي مثل حمر النعم‏.‏",0
17517, قال في كل صلاة قراءة فما أسمعنا رسول الله صلى الله عليه وسلم أسمعناكم وما أخفاها أخفينا منكم,0
2891, أن رسول الله صلى الله عليه وسلم رأى رجلا يغتسل بالبراز بلا إزار فصعد المنبر فحمد الله وأثنى عليه ثم قال صلى الله عليه وسلم إن الله عز وجل حيي ستير يحب الحياء والستر فإذا اغتسل أحدكم فليستتر,0
24455, من صلى الضحى يوم الجمعة أربع ركعات يقرأ في كل ركعة الحمد لله عشر مرات وقل أعوذ برب الفلق عشر مرات وقل أعوذ برب الناس [ عشر مرات _  ( 61 ) ] وقل هو الله أحد عشر مرات وقل يا أيها الكافرون عشر مرات وآية الكرسي عشر مرات فإذا سلم قال : سبحان الله والحمد لله ولا إله إلا الله والله أكبر ولا حول ولا قوة إلا بالله سبعين مرة ثم يقول : أستغفر الله الذي لا إله إلا هو,1
25759,أن رسول الله صلى الله عليه وسلم أفاض يوم النحر ثم رجع فصلى الظهر بمنى قال نافع فكان ابن عمر يفيض يوم النحر ثم يرجع فيصلي الظهر بمنى ويذكر أن النبي صلى الله عليه وسلم فعله,0
14970,وكيعا يقول بلغنا أن ربعيا لم يكذب في الإسلام كذبة,0
8699,الزهري، بهذا الإسناد إلى قوله ونمى خيرا ولم يذكر ما بعده,0
6259, بيعة، رسول الله صلى الله عليه وسلم النساء قالت ما مس رسول الله صلى الله عليه وسلم يد امرأة قط إلا أن يأخذ عليها فإذا أخذ عليها فأعطته قال اذهبي فقد بايعتك,0
350,عن النبي صلى الله عليه وسلم قال من اشترى شاة مصراة فهو بالخيار ثلاثة أيام فإن ردها رد معها صاعا من طعام لا سمراء,0
24309, قال صلى رسول الله صلى الله عليه وسلم صلاة الخوف في بعض أيامه فقامت طائفة معه وطائفة بإزاء العدو فصلى بالذين معه ركعة ثم ذهبوا وجاء الآخرون فصلى بهم ركعة ثم قضت الطائفتان ركعة ركعة,0
4322, عن النبي صلى الله عليه وسلم قال لا تشد الرحال إلا إلى ثلاثة مساجد مسجد الحرام ومسجدي هذا والمسجد الأقصى,0
16225,أتينا رسول الله صلى الله عليه وسلم فشكونا إليه حر الرمضاء فلم يشكنا قال زهير قلت لأبي إسحاق أفي الظهر قال نعم قلت أفي تعجيلها قال نعم,0
9477,عائشة، قالت كنا ننبذ لرسول الله صلى الله عليه وسلم في سقاء يوكى أعلاه وله عزلاء ننبذه غدوة فيشربه عشاء وننبذه عشاء فيشربه غدوة,0
10912,قال رسول الله صلى الله عليه وسلم ما حق امرئ مسلم أن يبيت ليلتين وله شىء يوصي فيه إلا ووصيته مكتوبة عنده,0
23818,بايعت النبي صلى الله عليه وسلم ثم عدلت إلى ظل الشجرة، فلما خف الناس قال يا ابن الأكوع، ألا تبايع قال قلت قد بايعت يا رسول الله‏.‏ قال وأيضا ف بايعته الثانية،‏.‏ فقلت له يا أبا مسلم، على أى شىء كنتم تبايعون يومئذ قال على الموت‏.‏,0
6717,أنه رأى عثمان دعا بإناء فأفرغ على كفيه ثلاث مرار فغسلهما ثم أدخل يمينه في الإناء فمضمض واستنثر ثم غسل وجهه ثلاث مرات ويديه إلى المرفقين ثلاث مرات ثم مسح برأسه ثم غسل رجليه ثلاث مرات ثم قال قال رسول الله صلى الله عليه وسلم من توضأ نحو وضوئي هذا ثم صلى ركعتين لا يحدث فيهما نفسه غفر له ما تقدم من ذنبه,0
5244,قال لي ابن الزبير كانت عائشة تسر إليك كثيرا فما حدثتك في الكعبة قلت قالت لي قال النبي صلى الله عليه وسلم ‏ ‏ يا عائشة، لولا قومك حديث عهدهم  قال ابن الزبير بكفر  لنقضت الكعبة فجعلت لها بابين باب يدخل الناس، وباب يخرجون ‏‏‏.‏ ففعله ابن الزبير‏.‏,0
19659,قال النبي صلى الله عليه وسلم ‏ ‏ اقتلوا ذا الطفيتين، فإنه يلتمس البصر، ويصيب الحبل ‏‏‏.‏,0
22260, أبي بكر، قالت أفطرنا يوما في رمضان في غيم في عهد رسول الله صلى الله عليه وسلم ثم طلعت الشمس قال أبو أسامة قلت لهشام أمروا بالقضاء قال وبد من ذلك,0
1421, رأى النبي صلى الله عليه وسلم رجلا يهادى بين رجلين فقال ما هذا قالوا نذر أن يمشي إلى بيت الله قال إن الله غني عن تعذيب هذا نفسه مره فليركب,0
3761,"أن امرأة، جاءت إلى النبي صلى الله عليه وسلم فقالت إن أمي نذرت أن تحج فماتت قبل أن تحج أفأحج عنها قال ‏""‏ نعم حجي عنها، أرأيت لو كان على أمك دين أكنت قاضيته ‏""‏‏.‏ قالت نعم‏.‏ فقال ‏""‏ فاقضوا الذي له، فإن الله أحق بالوفاء ‏""‏‏.‏",0
11602, صلاة، رسول الله صلى الله عليه وسلم من الليل فقالت كان يصلي ثلاث عشرة ركعة تسع ركعات قائما يوتر فيها وركعتين جالسا فإذا أراد أن يركع قام فركع وسجد ويفعل ذلك بعد الوتر فإذا سمع نداء الصبح قام فركع ركعتين خفيفتين,0
10789,أنزلت ‏{‏وكلوا واشربوا حتى يتبين لكم الخيط الأبيض من الخيط الأسود‏}‏ ولم ينزل من الفجر، فكان رجال إذا أرادوا الصوم ربط أحدهم في رجله الخيط الأبيض والخيط الأسود، ولم يزل يأكل حتى يتبين له رؤيتهما، فأنزل الله بعد ‏{‏من الفجر‏}‏ فعلموا أنه إنما يعني الليل والنهار‏.‏,0
21961,نهى رسول الله صلى الله عليه وسلم عن لبستين أن يحتبي الرجل في الثوب الواحد ليس على فرجه منه شىء، وأن يشتمل بالثوب الواحد، ليس على أحد شقيه، وعن الملامسة والمنابذة‏.‏,0
13275,أن رسول الله صلى الله عليه وسلم كان يوتر ب ‏{سبح اسم ربك الأعلى و ‏{قل يا أيها الكافرون و ‏{قل هو الله أحد حدثنا أحمد بن منصور أبو بكر، قال حدثنا شبابة، قال حدثنا يونس بن أبي إسحاق، عن أبيه، عن سعيد بن جبير، عن ابن عباس، عن النبي صلى الله عليه وسلم نحوه,0
16305,عائشة، تقول إن رسول الله صلى الله عليه وسلم قال إنه خلق كل إنسان من بني آدم على ستين وثلاثمائة مفصل فمن كبر الله وحمد الله وهلل الله وسبح الله واستغفر الله وعزل حجرا عن طريق الناس أو شوكة أو عظما عن طريق الناس وأمر بمعروف أو نهى عن منكر عدد تلك الستين والثلاثمائة السلامى فإنه يمشي يومئذ وقد زحزح نفسه عن النار قال أبو توبة وربما قال يمسي,0
5082,قال رسول الله صلى الله عليه وسلم مثل القائم على حدود الله والمدهن فيها كمثل قوم استهموا على سفينة في البحر فأصاب بعضهم أعلاها وأصاب بعضهم أسفلها فكان الذين في أسفلها يصعدون فيستقون الماء فيصبون على الذين في أعلاها فقال الذين في أعلاها لا ندعكم تصعدون فتؤذوننا فقال الذين في أسفلها فإنا ننقبها من أسفلها فنستقي فإن أخذوا على أيديهم فمنعوهم نجوا جميعا وإن تركوهم غرقوا جميعا,0
25195, حدثه أن أبا بكر  رضى الله عنه  كتب له التي أمر الله رسوله صلى الله عليه وسلم ‏ ‏ ومن بلغت صدقته بنت مخاض وليست عنده وعنده بنت لبون فإنها تقبل منه، ويعطيه المصدق عشرين درهما أو شاتين، فإن لم يكن عنده بنت مخاض على وجهها، وعنده ابن لبون فإنه يقبل منه وليس معه شىء ‏‏‏.‏,0
17368,هريرة، أن النبي صلى الله عليه وسلم قال من حمل علينا السلاح فليس منا,0
6144, سمعت رسول الله صلى الله عليه وسلم يقول والذي نفسي بيده لولا أن رجالا من المؤمنين لا تطيب أنفسهم بأن يتخلفوا عني ولا أجد ما أحملهم عليه ما تخلفت عن سرية تغزو في سبيل الله والذي نفسي بيده لوددت أني أقتل في سبيل الله ثم أحيا ثم أقتل ثم أحيا ثم أقتل,0
17358,هريرة يقول قال رسول الله صلى الله عليه وسلم يستجاب لأحدكم ما لم يعجل فيقول قد دعوت ربي فلم يستجب لي,0
8888,قال بينما رسول الله صلى الله عليه وسلم يصلي بأصحابه إذ خلع نعليه فوضعهما عن يساره فلما رأى ذلك القوم ألقوا نعالهم فلما قضى رسول الله صلى الله عليه وسلم صلاته قال ما حملكم على إلقائكم نعالكم قالوا رأيناك ألقيت نعليك فألقينا نعالنا فقال رسول الله صلى الله عليه وسلم إن جبريل صلى الله عليه وسلم أتاني فأخبرني أن فيهما قذرا وقال إذا جاء أحدكم إلى المسجد فلينظر فإن رأى في نعليه قذرا أو أذى فليمسحه وليصل فيهما,0
13543,خرج النبي صلى الله عليه وسلم من المدينة زمن الحديبية في بضع عشرة مائة من أصحابه، حتى إذا كانوا بذي الحليفة قلد النبي صلى الله عليه وسلم الهدى وأشعر وأحرم بالعمرة‏.‏,0
14944,قلت يا رسول الله ما شأن الناس حلوا ولم تحلل أنت قال إني لبدت رأسي، وقلدت هديي، فلا أحل حتى أحل من الحج,0
14984, يقول لم يكن رسول الله صلى الله عليه وسلم يدع هؤلاء الدعوات حين يمسي وحين يصبح اللهم إني أسألك العافية في الدنيا والآخرة اللهم إني أسألك العفو والعافية في ديني ودنياى وأهلي ومالي اللهم استر عورتي وقال عثمان عوراتي وآمن روعاتي اللهم احفظني من بين يدى ومن خلفي وعن يميني وعن شمالي ومن فوقي وأعوذ بعظمتك أن أغتال من تحتي قال أبو داود قال وكيع يعني الخسف,0
17419,جاء رجل إلى رسول الله صلى الله عليه وسلم من أهل نجد ثائر الرأس يسمع دوي صوته ولا يفقه ما يقول حتى دنا فإذا هو يسأل عن الإسلام فقال رسول الله صلى الله عليه وسلم خمس صلوات في اليوم والليلة قال هل على غيرهن قال لا إلا أن تطوع قال وذكر له رسول الله صلى الله عليه وسلم صيام شهر رمضان قال هل على غيره قال لا إلا أن تطوع قال وذكر له رسول الله صلى الله عليه وسلم الصدقة قال فهل على غيرها قال لا إلا أن تطوع فأدبر الرجل وهو يقول والله لا أزيد على هذا ولا أنقص فقال رسول الله صلى الله عليه وسلم أفلح إن صدق,0
24416,قال نهينا أن يبيع، حاضر لباد وإن كان أخاه أو أباه,0
6785,قال خرجنا مع رسول الله صلى الله عليه وسلم إلى خيبر فتسيرنا ليلا فقال رجل من القوم لعامر بن الأكوع ألا تسمعنا من هنيهاتك وكان عامر رجلا شاعرا فنزل يحدو بالقوم يقول اللهم لولا أنت ما اهتدينا ولا تصدقنا ولا صلينا فاغفر فداء لك ما اقتفينا وثبت الأقدام إن لاقينا وألقين سكينة علينا إنا إذا صيح بنا أتينا وبالصياح عولوا علينا فقال رسول الله صلى الله عليه وسلم من هذا السائق قالوا عامر قال يرحمه الله فقال رجل من القوم وجبت يا رسول الله لولا أمتعتنا به قال فأتينا خيبر فحصرناهم حتى أصابتنا مخمصة شديدة ثم قال إن الله فتحها عليكم قال فلما أمسى الناس مساء اليوم الذي فتحت عليهم أوقدوا نيرانا كثيرة فقال رسول الله صلى الله عليه وسلم ما هذه النيران على أى شىء توقدون فقالوا على لحم قال أى لحم قالوا لحم حمر الإنسية فقال رسول الله صلى الله عليه وسلم أهريقوها واكسروها فقال رجل أو يهريقوها ويغسلوها فقال أو ذاك قال فلما تصاف القوم كان سيف عامر فيه قصر فتناول به ساق يهودي ليضربه ويرجع ذباب سيفه فأصاب ركبة عامر فمات منه قال فلما قفلوا قال سلمة وهو آخذ بيدي قال فلما رآني رسول الله صلى الله عليه وسلم ساكتا قال ما لك قلت له فداك أبي وأمي زعموا أن عامرا حبط عمله قال من قاله قلت فلان وفلان وأسيد بن حضير الأنصاري فقال كذب من قاله إن له لأجرين وجمع بين إصبعيه إنه لجاهد مجاهد قل عربي مشى بها مثله وخالف قتيبة محمدا في الحديث في حرفين وفي رواية ابن عباد وألق سكينة علينا,0
18107, قال رسول الله صلى الله عليه وسلم الوائدة والموءودة في النار قال يحيى بن زكريا قال أبي فحدثني أبو إسحاق أن عامرا حدثه بذلك عن علقمة عن ابن مسعود عن النبي صلى الله عليه وسلم,0
14945,أبيه، أنه استأذن النبي صلى الله عليه وسلم في إجارة الحجام فنهاه عنها فلم يزل يسأله ويستأذنه حتى قال اعلفه ناضحك وأطعمه رقيقك,0
9597,"أن رسول الله صلى الله عليه وسلم قال ‏""‏ فرج سقف بيتي وأنا بمكة، فنزل جبريل، ففرج صدري، ثم غسله بماء زمزم، ثم جاء بطست من ذهب ممتلئ حكمة وإيمانا فأفرغها في صدري، ثم أطبقه ثم أخذ بيدي، فعرج بي إلى السماء، فلما جاء إلى السماء الدنيا، قال جبريل لخازن السماء افتح‏.‏ قال من هذا قال هذا جبريل‏.‏ قال معك أحد قال معي محمد‏.‏ قال أرسل إليه قال نعم، فافتح‏.‏ فلما علونا السماء إذا رجل عن يمينه أسودة، وعن يساره أسودة، فإذا نظر قبل يمينه ضحك، وإذا نظر قبل شماله بكى فقال مرحبا بالنبي الصالح والابن الصالح‏.‏ قلت من هذا يا جبريل قال هذا آدم، وهذه الأسودة عن يمينه، وعن شماله نسم بنيه، فأهل اليمين منهم أهل الجنة، والأسودة التي عن شماله أهل النار، فإذا نظر قبل يمينه ضحك، وإذا نظر قبل شماله بكى، ثم عرج بي جبريل، حتى أتى السماء الثانية، فقال لخازنها افتح‏.‏ فقال له خازنها مثل ما قال الأول، ففتح ‏""‏‏.‏ قال أنس فذكر أنه وجد في السموات إدريس وموسى وعيسى وإبراهيم، ولم يثبت لي كيف منازلهم، غير أنه قد ذكر أنه وجد آدم في السماء الدنيا، وإبراهيم في السادسة‏.‏ وقال أنس فلما مر جبريل بإدريس‏.‏ قال مرحبا بالنبي الصالح والأخ الصالح‏.‏ فقلت من هذا قال هذا إدريس، ثم مررت بموسى فقال مرحبا بالنبي الصالح والأخ الصالح‏.‏ قلت من هذا قال هذا موسى‏.‏ ثم مررت بعيسى، فقال مرحبا بالنبي الصالح والأخ الصالح‏.‏ قلت من هذا قال عيسى‏.‏ ثم مررت بإبراهيم، فقال مرحبا بالنبي الصالح والابن الصالح‏.‏ قلت من هذا قال هذا إبراهيم‏.‏ قال وأخبرني ابن حزم أن ابن عباس وأبا حبة الأنصاريكانا يقولان قال النبي صلى الله عليه وسلم ‏""‏ ثم عرج بي حتى ظهرت لمستوى أسمع صريف الأقلام ‏""‏‏.‏ قال ابن حزم وأنس بن مالك  رضى الله عنهما  قال النبي صلى الله عليه وسلم ‏""‏ ففرض الله على خمسين صلاة، فرجعت بذلك حتى أمر بموسى، فقال موسى ما الذي فرض على أمتك قلت فرض عليهم خمسين صلاة‏.‏ قال فراجع ربك، فإن أمتك لا تطيق ذلك‏.‏ فرجعت فراجعت ربي فوضع شطرها، فرجعت إلى موسى، فقال راجع ربك، فذكر مثله، فوضع شطرها، فرجعت إلى موسى، فأخبرته فقال راجع ربك، فإن أمتك لا تطيق ذلك، فرجعت فراجعت ربي فقال هي خمس، وهى خمسون، لا يبدل القول لدى‏.‏ فرجعت إلى موسى، فقال راجع ربك‏.‏ فقلت قد استحييت من ربي، ثم انطلق، حتى أتى السدرة المنتهى، فغشيها ألوان لا أدري ما هي، ثم أدخلت ‏{‏الجنة‏}‏ فإذا فيها جنابذ اللؤلؤ وإذا ترابها المسك ‏""‏‏.‏",0
2659,ألا أنبئكم بأخف الناس حسابا يوم القيامة بين يدي الجبار المسارع في الخيرات ماشيا على قدميه أخبرني جبريل أن الله ناظر إلى عبدي يمشي حافيا في طلب الخير,1
5553, قال اتخذ رسول الله صلى الله عليه وسلم خاتما من ذهب وجعل فصه مما يلي بطن كفه فاتخذ الناس الخواتيم فألقاه رسول الله صلى الله عليه وسلم فقال لا ألبسه أبدا ثم اتخذ رسول الله صلى الله عليه وسلم خاتما من ورق فأدخله في يده ثم كان في يد أبي بكر ثم كان في يد عمر ثم كان في يد عثمان حتى هلك في بئر أريس,0
19588, أن رسول الله صلى الله عليه وسلم قال البيعان بالخيار ما لم يفترقا فإن صدقا وبينا بورك لهما في بيعهما وإن كتما وكذبا محقت البركة من بيعهما قال أبو داود وكذلك رواه سعيد بن أبي عروبة وحماد وأما همام فقال حتى يتفرقا أو يختار ثلاث مرار,0
6229,الله، في أناس معي قال قدم النبي صلى الله عليه وسلم مكة صبح رابعة مضت من شهر ذي الحجة,0
388,جاء رجلان من المشرق فخطبا فقال النبي صلى الله عليه وسلم ‏ ‏ إن من البيان لسحر‏‏‏.‏,0
9699, أنه كان رديف النبي صلى الله عليه وسلم فلم يزل يلبي حتى رمى الجمرة,0
22628, أتى النبي صلى الله عليه وسلم سائل يسأله عن مواقيت الصلاة فلم يرد عليه شيئا فأمر بلالا فأقام بالفجر حين انشق ثم أمره فأقام بالظهر حين زالت الشمس والقائل يقول انتصف النهار وهو أعلم ثم أمره فأقام بالعصر والشمس مرتفعة ثم أمره فأقام بالمغرب حين غربت الشمس ثم أمره فأقام بالعشاء حين غاب الشفق ثم أخر الفجر من الغد حين انصرف والقائل يقول طلعت الشمس ثم أخر الظهر إلى قريب من وقت العصر بالأمس ثم أخر العصر حتى انصرف والقائل يقول احمرت الشمس ثم أخر المغرب حتى كان عند سقوط الشفق ثم أخر العشاء إلى ثلث الليل ثم قال الوقت فيما بين هذين,0
19104,  شاوروهن وخالفوهن  يعني النساء.,1
26447,عائشة، قالت صنع رسول الله صلى الله عليه وسلم أمرا فترخص فيه فبلغ ذلك ناسا من أصحابه فكأنهم كرهوه وتنزهوا عنه فبلغه ذلك فقام خطيبا فقال ما بال رجال بلغهم عني أمر ترخصت فيه فكرهوه وتنزهوا عنه فوالله لأنا أعلمهم بالله وأشدهم له خشية,0
19596,سمعت رسول الله صلى الله عليه وسلم يقول جعل الله الرحمة مائة جزء، فأمسك عنده تسعة وتسعين جزءا، وأنزل في الأرض جزءا واحدا، فمن ذلك الجزء يتراحم الخلق، حتى ترفع الفرس حافرها عن ولدها خشية أن تصيبه,0
18456,"في قوله تعالى :  ""  ومن شر غاسق إذا وقب سورة الفلق آية 3  ، قال : من شر الأير إذا قام",1
9125,قال النبي صلى الله عليه وسلم يسروا ولا تعسروا، وسكنوا ولا تنفروا,0
23221,كان بي الناصور فسألت النبي صلى الله عليه وسلم فقال صل قائما فإن لم تستطع فقاعدا فإن لم تستطع فعلى جنب,0
24419,قال رسول الله صلى الله عليه وسلم أيام التشريق أيام أكل وشرب,0
2863,أن النبي صلى الله عليه وسلم صلى بأصحابه في خوف فجعلهم خلفه صفين فصلى بالذين يلونه ركعة ثم قام فلم يزل قائما حتى صلى الذين خلفهم ركعة ثم تقدموا وتأخر الذين كانوا قدامهم فصلى بهم النبي صلى الله عليه وسلم ركعة ثم قعد حتى صلى الذين تخلفوا ركعة ثم سلم,0
10750,عن النبي صلى الله عليه وسلم قال ما زال يوصيني جبريل بالجار حتى ظننت أنه سيورثه,0
22600,أن النبي صلى الله عليه وسلم رجم يهوديين أنا فيمن رجمهما فلقد رأيته وإنه يسترها من الحجارة,0
20289,قال رسول الله صلى الله عليه وسلم من كانت له أرض فليزرعها فإن لم يزرعها فليزرعها أخاه,0
