Book,No.,Full Hadith,Isnad,Matan,Author's Comments,Degree,Authenticity,Topic
N6,181,6 _ حديث : لكل شيء زكاة وزكاة الدار بيت الضيافة ( 90 ) . قال في الذيل : وضعه أحمد بن عثمان أو شيخه .,,: لكل شيء زكاة وزكاة الدار بيت الضيافة, قال في الذيل : وضعه أحمد بن عثمان أو شيخه .,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,187,12 _ حديث : من قال للمسكين أبشر فقد وجبت له الجنة . رواه ابن عدي عن أبي هريرة مرفوعاً وقال :باطل عبد الملك بن هارون ابن عنترة كذاب .,,: من قال للمسكين أبشر فقد وجبت له الجنة, رواه ابن عدي عن أبي هريرة مرفوعاً وقال :باطل عبد الملك بن هارون ابن عنترة كذاب .,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,192,17 _ حديث : من لم يكن عنده صدقة فليلعن اليهود فإنها صدقة . رواه الخطيب عن أبي هريرة وفي إسناده : متروكان . ورواه الخطيب أيضاً عن عائشة مرفوعاً وقال [ يحيى بن معين هذا كذب و _ ( 105 ) ] باطل لا يحدث بهذا أحد يعقل ( 106 ) .ورواه ابن عدي عنها ( 107 ) وقال : الحديث باطل .,, من لم يكن عنده صدقة فليلعن اليهود فإنها صدقة, رواه الخطيب عن أبي هريرة وفي إسناده : متروكان . ورواه الخطيب أيضاً عن عائشة مرفوعاً وقال [ يحيى بن معين هذا كذب و _ ( 105 ) ] باطل لا يحدث بهذا أحد يعقل ( 106 ) .ورواه ابن عدي عنها ( 107 ) وقال : الحديث باطل .,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,194,19 _ حديث : إنه سئل ما الغنى ؟ فقال : اليأس مما في أيدي الناس . رواه الطبراني عن ابن مسعود مرفوعاً وفي إسناده :متروك : إبراهيم بن زياد العجلي .,, إنه سئل ما الغنى ؟ فقال : اليأس مما في أيدي الناس, رواه الطبراني عن ابن مسعود مرفوعاً وفي إسناده :متروك : إبراهيم بن زياد العجلي .,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,195_1,20 _ حديث : اطلبوا الخير عند حسان الوجوه . رواه الخطيب عن ابن عباس مرفوعاً ( 110 ) . ورواه أيضاً من حديثه بلفظ : اطلبوا الخير عند صباح الوجوه . وفي إسناده : أحمد بن أبي سلمة المدائني يحدث عن الثقات بالأباطيل ( 111 ) . ورواه بإسناد آخر عنه : فيه مصعب بن سلام التميمي ضعفه يحيي وابن المديني وأبو داود ( 112 ) . ورواه العقيلي من حديثه بإسناد فيه عصمة بن محمد الأنصاري كذاب وضاع .وقد روى هذا الحديث الترمذي ( 113 )  والطبراني من حديثه ( 114 ) . ورواه عبد بن حميد من حديث ابن عمر ( 115 ) وكذا رواه ابن حبان من حديثه بإسناد فيه الكديمي : وضاع وكذا رواه الطبراني ( 116 ) من حديثه ورواه الطبراني أيضاً من حديث جابر بإسناد فيه محمد بن زكريا وضاع ( 117 ) . ورواه الخطيب من حديث أنس بإسناد فيه محمد بن محمد الطرازي وضاع ( 118 ) . ورواه العقيلي من حديث أبي هريرة وفي إسناده : عبد الرحمن بن إبراهيم ليس بشيء ومحمد بن أزهر البجلي يحدث عن الكذابين .وقد رواه الدارقطني من حديثه بإسناد فيه عبد الله بن إبراهيم الغفاري وضاع  ( 119 ) . ورواه العقيلي عن عائشة بإسناد فيه متروك ورواه عنها ابن عدي بإسناد فيه وضاع ورواه أيضاً عنها البخاري في التاريخ بإسناد فيه عبد الرحمن بن أبي بكر المليكي متروك . قال في اللآلىء : روى له الترمذي وابن ماجة  وذكر له متابعين ( 120 ) .,, اطلبوا الخير عند حسان الوجوه, رواه الخطيب عن ابن عباس مرفوعاً ( 110 ) . ورواه أيضاً من حديثه بلفظ,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,204,29 _ حديث : من أغاث ملهوفاً كتب الله له ثلاثا وسبعين مغفرة واحدة منها : فيها صلاح أمره كله واثنتان وسبعون درجات يوم القيامة . رواه العقيلي عن أنس مرفوعاً والمتهم بوضعه : زياد بن أبي حسان . وأخرجه من طريقه البيهقي وقال : تفرد به ورواه ابن عساكر من غير طريقه ( 132 ) .,,: من أغاث ملهوفاً كتب الله له ثلاثا وسبعين مغفرة واحدة منها : فيها صلاح أمره كله واثنتان وسبعون درجات يوم القيامة, رواه العقيلي عن أنس مرفوعاً والمتهم بوضعه : زياد بن أبي حسان . وأخرجه من طريقه البيهقي وقال : تفرد به ورواه ابن عساكر من غير طريقه ( 132 ) .,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,206_3,,,: من لذذ أخاه بما يشتهي كتب الله له ألف ألف حسنة .,قال أحمد بن حنبل : هذا باطل ومحمد بن نعيم يعني : المذكور في إسناده كذاب . ورواه الطبراني من حديث جابر بلفظ,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,210,35 _ حديث : من ربى صبيا حتى يقول : لا إله إلا الله لم يحاسبه الله . رواه ابن عدي عن عائشة مرفوعاً وقال لعل البلاء فيه من أبي عمير عبد الكبير بن محمد [ رواه عن ( 141 ) ] الشاذ كوني .,, من ربى صبيا حتى يقول : لا إله إلا الله لم يحاسبه الله, رواه ابن عدي عن عائشة مرفوعاً وقال لعل البلاء فيه من أبي عمير عبد الكبير بن محمد [ رواه عن ( 141 ) ] الشاذ كوني .,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,211,36 _ حديث : يا زبير : أن باب الرزق مفتوح من لدن العرش إلى قرار بطن الأرض فيرزق الله كل عبد على قدر همته يا زبير : أن الله يحب السخاء ولو بفلق تمرة ويحب الشجاعة ولو بقتل الحية والعقرب . رواه ابن عدي عن أسماء بنت أبي بكر مرفوعا وفي إسناده : عبد الله ابن محمد بن يحيى بن عروة بن الزبير يروي الموضوعات عن الأثبات .,,: يا زبير : أن باب الرزق مفتوح من لدن العرش إلى قرار بطن الأرض فيرزق الله كل عبد على قدر همته يا زبير : أن الله يحب السخاء ولو بفلق تمرة ويحب الشجاعة ولو بقتل الحية والعقرب, رواه ابن عدي عن أسماء بنت أبي بكر مرفوعا وفي إسناده : عبد الله ابن محمد بن يحيى بن عروة بن الزبير يروي الموضوعات عن الأثبات .,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,213_2,,, السخي الجهول أحب إلى الله من العابد البخيل وفيها : شاب سفيه سخي أحب إلى الله من شيخ بخيل عابد ,,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,229,54 _ حديث : من أكل طعام متق نقى الله قلبه . هو من نسخة أبي هدبة عن أنس موضوعة .,, من أكل طعام متق نقى الله قلبه, هو من نسخة أبي هدبة عن أنس موضوعة .,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,233,58 _ حديث : اتق شر من أحسنت إليه . قال في المقاصد : لا أعرفه .,,: اتق شر من أحسنت إليه, قال في المقاصد : لا أعرفه .,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,239,64 _ حديث : من أخذ بيد مكروب أخذ الله بيده .قال في الميزان : كذب ، اتهم به أحمد بن ا لحسين .,,من أخذ بيد مكروب أخذ الله بيده,قال في الميزان : كذب ، اتهم به أحمد بن ا لحسين .,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,244,69 _ حديث : القرض في عفاف خير من الصدقة ( 160 ) .  رواه الديلمي في المسند عن ابن مسعود مرفوعا .,, القرض في عفاف خير من الصدقة,  رواه الديلمي في المسند عن ابن مسعود مرفوعا .,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,247,72 _ حديث : أجيبوا صاحب الوليمة فإنه ملهوف لا يصح .,, أجيبوا صاحب الوليمة فإنه ملهوف, لا يصح,Mawdu,non-authentic,كتاب صدقة الفرض والتطوع والهدية والقرض والضيافة
N6,264,13 _ حديث : ثلاثة لا يسألون عن نعيم المطعم والمشرب : المفطر والمتسحر وصاحب الضيف وثلاثة لا يسألون عن سوء الخلق المريض : والصائم والإمام العادل .قال في الذيل : فيه مجاشع يضع .,,: ثلاثة لا يسألون عن نعيم المطعم والمشرب : المفطر والمتسحر وصاحب الضيف وثلاثة لا يسألون عن سوء الخلق المريض : والصائم والإمام العادل,قال في الذيل : فيه مجاشع يضع .,Mawdu,non-authentic,كتاب الصيام
